Date,State,StateAbbreviation,AverageWildfireSize,NumberOfWildfires
1993-03-01,Arkansas,AR,17.7928571428571,28
1993-04-01,Arkansas,AR,15.4772727272727,22
1993-05-01,Arkansas,AR,0.266666666666667,3
1993-06-01,Arkansas,AR,0.0,0
1993-07-01,Arkansas,AR,3.33461538461538,26
1993-08-01,Arkansas,AR,12.0,10
1993-09-01,Arkansas,AR,4.47777777777778,9
1993-10-01,Arkansas,AR,0.733333333333333,3
1993-11-01,Arkansas,AR,8.06666666666667,3
1993-12-01,Arkansas,AR,38.6333333333333,9
1994-01-01,Arkansas,AR,3.66666666666667,3
1994-02-01,Arkansas,AR,12.8393939393939,33
1994-03-01,Arkansas,AR,20.5627450980392,51
1994-04-01,Arkansas,AR,20.5185185185185,27
1994-05-01,Arkansas,AR,0.45,6
1994-06-01,Arkansas,AR,0.3,1
1994-07-01,Arkansas,AR,1.89090909090909,11
1994-08-01,Arkansas,AR,0.2,1
1994-09-01,Arkansas,AR,1.42,5
1994-10-01,Arkansas,AR,1.7,9
1994-11-01,Arkansas,AR,11.2916666666667,12
1994-12-01,Arkansas,AR,10.575,8
1995-01-01,Arkansas,AR,1.0,1
1995-02-01,Arkansas,AR,24.4824324324324,74
1995-03-01,Arkansas,AR,25.83125,32
1995-04-01,Arkansas,AR,50.532,25
1995-05-01,Arkansas,AR,0.75,2
1995-06-01,Arkansas,AR,0.0,0
1995-07-01,Arkansas,AR,0.85,8
1995-08-01,Arkansas,AR,12.8638888888889,36
1995-09-01,Arkansas,AR,12.65,16
1995-10-01,Arkansas,AR,11.3888888888889,9
1995-11-01,Arkansas,AR,9.232,25
1995-12-01,Arkansas,AR,23.3916666666667,12
1996-01-01,Arkansas,AR,11.66,10
1996-02-01,Arkansas,AR,26.0045454545455,88
1996-03-01,Arkansas,AR,29.7088888888889,45
1996-04-01,Arkansas,AR,26.2890909090909,55
1996-05-01,Arkansas,AR,3.36666666666667,3
1996-06-01,Arkansas,AR,0.15,2
1996-07-01,Arkansas,AR,0.46,5
1996-08-01,Arkansas,AR,5.2,5
1996-09-01,Arkansas,AR,1.3,3
1996-10-01,Arkansas,AR,3.0,1
1996-11-01,Arkansas,AR,9.68,5
1996-12-01,Arkansas,AR,2.5,2
1997-01-01,Arkansas,AR,5.68510638297872,47
1997-02-01,Arkansas,AR,13.3034482758621,58
1997-03-01,Arkansas,AR,14.668018018018,222
1997-04-01,Arkansas,AR,12.6657534246575,146
1997-05-01,Arkansas,AR,13.5524590163934,61
1997-06-01,Arkansas,AR,11.4461538461538,13
1997-07-01,Arkansas,AR,4.64025974025974,77
1997-08-01,Arkansas,AR,9.95289256198347,121
1997-09-01,Arkansas,AR,8.73023255813954,129
1997-10-01,Arkansas,AR,6.54615384615385,78
1997-11-01,Arkansas,AR,17.2933333333333,45
1997-12-01,Arkansas,AR,8.04651162790698,43
1998-01-01,Arkansas,AR,3.87777777777778,18
1998-02-01,Arkansas,AR,7.5655737704918,61
1998-03-01,Arkansas,AR,11.1697674418605,86
1998-04-01,Arkansas,AR,15.1783068783069,189
1998-05-01,Arkansas,AR,6.8,65
1998-06-01,Arkansas,AR,13.1592233009709,103
1998-07-01,Arkansas,AR,13.7459459459459,222
1998-08-01,Arkansas,AR,8.33809523809524,126
1998-09-01,Arkansas,AR,10.0064777327935,247
1998-10-01,Arkansas,AR,7.54545454545455,11
1998-11-01,Arkansas,AR,9.42631578947368,19
1998-12-01,Arkansas,AR,3.24444444444444,9
1999-01-01,Arkansas,AR,5.81333333333333,75
1999-02-01,Arkansas,AR,10.5451219512195,164
1999-03-01,Arkansas,AR,12.4974874371859,199
1999-04-01,Arkansas,AR,16.4858823529412,85
1999-05-01,Arkansas,AR,6.84285714285714,28
1999-06-01,Arkansas,AR,2.62380952380952,21
1999-07-01,Arkansas,AR,6.21111111111111,72
1999-08-01,Arkansas,AR,7.59961013645224,513
1999-09-01,Arkansas,AR,10.6,382
1999-10-01,Arkansas,AR,9.94790996784566,311
1999-11-01,Arkansas,AR,19.7360424028269,283
1999-12-01,Arkansas,AR,7.22857142857143,91
2000-01-01,Arkansas,AR,10.8164556962025,158
2000-02-01,Arkansas,AR,12.4382513661202,183
2000-03-01,Arkansas,AR,15.7814070351759,199
2000-04-01,Arkansas,AR,17.448087431694,183
2000-05-01,Arkansas,AR,5.21428571428571,14
2000-06-01,Arkansas,AR,2.45,12
2000-07-01,Arkansas,AR,5.34375,80
2000-08-01,Arkansas,AR,12.3726989079563,641
2000-09-01,Arkansas,AR,11.9833870967742,620
2000-10-01,Arkansas,AR,10.9852320675105,237
2000-11-01,Arkansas,AR,8.99047619047619,21
2000-12-01,Arkansas,AR,3.4,15
2001-01-01,Arkansas,AR,3.47368421052632,38
2001-02-01,Arkansas,AR,12.7539325842697,89
2001-03-01,Arkansas,AR,21.8644351464435,239
2001-04-01,Arkansas,AR,13.9357664233577,137
2001-05-01,Arkansas,AR,5.00192307692308,52
2001-06-01,Arkansas,AR,5.95952380952381,42
2001-07-01,Arkansas,AR,4.9698275862069,116
2001-08-01,Arkansas,AR,6.54202127659574,188
2001-09-01,Arkansas,AR,7.45211267605634,71
2001-10-01,Arkansas,AR,8.08440366972477,109
2001-11-01,Arkansas,AR,13.439156626506,166
2001-12-01,Arkansas,AR,4.83684210526316,19
2002-01-01,Arkansas,AR,7.155,80
2002-02-01,Arkansas,AR,12.6,155
2002-03-01,Arkansas,AR,16.9037037037037,81
2002-04-01,Arkansas,AR,14.7930769230769,130
2002-05-01,Arkansas,AR,2.22857142857143,7
2002-06-01,Arkansas,AR,4.23333333333333,18
2002-07-01,Arkansas,AR,13.3636363636364,33
2002-08-01,Arkansas,AR,8.18989898989899,99
2002-09-01,Arkansas,AR,9.73466666666667,150
2002-10-01,Arkansas,AR,7.30909090909091,55
2002-11-01,Arkansas,AR,27.0324137931034,145
2002-12-01,Arkansas,AR,14.7041666666667,48
2003-01-01,Arkansas,AR,11.2143790849673,153
2003-02-01,Arkansas,AR,21.4991150442478,113
2003-03-01,Arkansas,AR,15.6983128834356,326
2003-04-01,Arkansas,AR,25.7058764940239,502
2003-05-01,Arkansas,AR,6.79,20
2003-06-01,Arkansas,AR,2.66666666666667,18
2003-07-01,Arkansas,AR,2.65862068965517,58
2003-08-01,Arkansas,AR,6.12234042553191,94
2003-09-01,Arkansas,AR,5.09090909090909,66
2003-10-01,Arkansas,AR,6.78135593220339,118
2003-11-01,Arkansas,AR,9.77843137254902,102
2003-12-01,Arkansas,AR,8.2113829787234,94
2004-01-01,Arkansas,AR,7.18392857142857,56
2004-02-01,Arkansas,AR,16.7728571428571,210
2004-03-01,Arkansas,AR,26.8578711484594,357
2004-04-01,Arkansas,AR,25.6529906542056,214
2004-05-01,Arkansas,AR,6.93478260869565,23
2004-06-01,Arkansas,AR,3.12,10
2004-07-01,Arkansas,AR,4.15384615384615,13
2004-08-01,Arkansas,AR,3.38461538461538,65
2004-09-01,Arkansas,AR,8.12996815286624,314
2004-10-01,Arkansas,AR,12.6413043478261,92
2004-11-01,Arkansas,AR,2.505,2
2004-12-01,Arkansas,AR,57.29375,8
2005-01-01,Arkansas,AR,7.48103448275862,58
2005-02-01,Arkansas,AR,10.8098214285714,56
2005-03-01,Arkansas,AR,21.560251396648,358
2005-04-01,Arkansas,AR,16.7843715846995,183
2005-05-01,Arkansas,AR,8.4186,100
2005-06-01,Arkansas,AR,8.01205673758865,141
2005-07-01,Arkansas,AR,8.27045454545454,132
2005-08-01,Arkansas,AR,13.5479853846154,273
2005-09-01,Arkansas,AR,26.0957291666667,288
2005-10-01,Arkansas,AR,6.78733333333333,150
2005-11-01,Arkansas,AR,27.0015765765766,222
2005-12-01,Arkansas,AR,21.8329850746269,335
2006-01-01,Arkansas,AR,31.5856396866841,383
2006-02-01,Arkansas,AR,16.2464125560538,223
2006-03-01,Arkansas,AR,39.6283938814532,523
2006-04-01,Arkansas,AR,40.2081981981982,333
2006-05-01,Arkansas,AR,8.00238095238095,42
2006-06-01,Arkansas,AR,41.1395454545455,110
2006-07-01,Arkansas,AR,17.2059214501511,331
2006-08-01,Arkansas,AR,10.8299163179916,239
2006-09-01,Arkansas,AR,11.1923841059603,151
2006-10-01,Arkansas,AR,10.1122115384615,104
2006-11-01,Arkansas,AR,15.6506493506494,77
2006-12-01,Arkansas,AR,18.4145454545455,55
2007-01-01,Arkansas,AR,4.67826086956522,23
2007-02-01,Arkansas,AR,19.7551075268817,186
2007-03-01,Arkansas,AR,24.3659333333333,450
2007-04-01,Arkansas,AR,39.8327044025157,159
2007-05-01,Arkansas,AR,6.024,25
2007-06-01,Arkansas,AR,8.43461538461538,26
2007-07-01,Arkansas,AR,6.4875,16
2007-08-01,Arkansas,AR,8.19882629107981,213
2007-09-01,Arkansas,AR,8.92971014492754,69
2007-10-01,Arkansas,AR,10.208,25
2007-11-01,Arkansas,AR,11.8786666666667,75
2007-12-01,Arkansas,AR,18.2941176470588,34
2008-01-01,Arkansas,AR,10.4832380952381,105
2008-02-01,Arkansas,AR,8.48046875,64
2008-03-01,Arkansas,AR,22.0841025641026,117
2008-04-01,Arkansas,AR,5.23125,56
2008-05-01,Arkansas,AR,4.5,6
2008-06-01,Arkansas,AR,9.15714285714286,35
2008-07-01,Arkansas,AR,11.1718023255814,172
2008-08-01,Arkansas,AR,9.97352941176471,102
2008-09-01,Arkansas,AR,1.74285714285714,14
2008-10-01,Arkansas,AR,5.48518518518518,27
2008-11-01,Arkansas,AR,14.9836538461538,104
2008-12-01,Arkansas,AR,20.5185185185185,81
2009-01-01,Arkansas,AR,22.8125498007968,251
2009-02-01,Arkansas,AR,12.2405063291139,158
2009-03-01,Arkansas,AR,21.4779935275081,309
2009-04-01,Arkansas,AR,17.2875,120
2009-05-01,Arkansas,AR,2.125,4
2009-06-01,Arkansas,AR,5.70727272727273,55
2009-07-01,Arkansas,AR,5.59782608695652,69
2009-08-01,Arkansas,AR,5.74071428571429,28
2009-09-01,Arkansas,AR,4.86666666666667,15
2009-10-01,Arkansas,AR,1.0,1
2009-11-01,Arkansas,AR,7.86190476190476,42
2009-12-01,Arkansas,AR,5.45833333333333,24
2010-01-01,Arkansas,AR,3.17307692307692,26
2010-02-01,Arkansas,AR,10.421568627451,102
2010-03-01,Arkansas,AR,18.0412114014252,421
2010-04-01,Arkansas,AR,14.110752688172,186
2010-05-01,Arkansas,AR,13.4136363636364,22
2010-06-01,Arkansas,AR,9.13,70
2010-07-01,Arkansas,AR,8.75535714285714,84
2010-08-01,Arkansas,AR,10.5095409836066,305
2010-09-01,Arkansas,AR,20.1209386281588,277
2010-10-01,Arkansas,AR,17.5166666666667,366
2010-11-01,Arkansas,AR,21.7666666666667,198
2010-12-01,Arkansas,AR,13.6184049079755,163
2011-01-01,Arkansas,AR,14.524609375,128
2011-02-01,Arkansas,AR,19.5101379310345,145
2011-03-01,Arkansas,AR,24.5976470588235,340
2011-04-01,Arkansas,AR,24.7372262773723,274
2011-05-01,Arkansas,AR,6.17916666666667,48
2011-06-01,Arkansas,AR,9.93271604938272,162
2011-07-01,Arkansas,AR,15.9979508196721,366
2011-08-01,Arkansas,AR,20.6747457627119,413
2011-09-01,Arkansas,AR,17.1885175202156,371
2011-10-01,Arkansas,AR,20.6832618025751,233
2011-11-01,Arkansas,AR,8.3612962962963,54
2011-12-01,Arkansas,AR,10.2583333333333,12
2012-01-01,Arkansas,AR,7.33473684210526,95
2012-02-01,Arkansas,AR,15.6917763157895,152
2012-03-01,Arkansas,AR,18.4403273809524,336
2012-04-01,Arkansas,AR,5.74339622641509,53
2012-05-01,Arkansas,AR,10.3113924050633,158
2012-06-01,Arkansas,AR,18.4964670658683,334
2012-07-01,Arkansas,AR,16.2767061143984,507
2012-08-01,Arkansas,AR,19.9641505376344,465
2012-09-01,Arkansas,AR,8.61733333333333,75
2012-10-01,Arkansas,AR,2.47297297297297,37
2012-11-01,Arkansas,AR,34.2473333333333,75
2012-12-01,Arkansas,AR,9.64375,64
2013-01-01,Arkansas,AR,2.42619047619048,21
2013-02-01,Arkansas,AR,5.22258064516129,31
2013-03-01,Arkansas,AR,22.0697777777778,225
2013-04-01,Arkansas,AR,12.1829,100
2013-05-01,Arkansas,AR,5.47833333333333,18
2013-06-01,Arkansas,AR,6.51470588235294,34
2013-07-01,Arkansas,AR,9.67228813559322,118
2013-08-01,Arkansas,AR,5.83538461538462,65
2013-09-01,Arkansas,AR,25.5678142076503,183
2013-10-01,Arkansas,AR,6.25,16
2013-11-01,Arkansas,AR,9.17173913043478,23
2013-12-01,Arkansas,AR,5.48076923076923,13
2014-01-01,Arkansas,AR,18.7418831168831,308
2014-02-01,Arkansas,AR,14.9223826714801,277
2014-03-01,Arkansas,AR,22.83164,250
2014-04-01,Arkansas,AR,11.5299363057325,157
2014-05-01,Arkansas,AR,23.580303030303,66
2014-06-01,Arkansas,AR,2.0,13
2014-07-01,Arkansas,AR,7.924,25
2014-08-01,Arkansas,AR,10.7766666666667,30
2014-09-01,Arkansas,AR,5.73333333333333,45
2014-10-01,Arkansas,AR,3.58823529411765,17
2014-11-01,Arkansas,AR,10.875,92
2014-12-01,Arkansas,AR,12.9533333333333,15
2015-01-01,Arkansas,AR,22.3582786885246,244
2015-02-01,Arkansas,AR,25.7930735930736,231
2015-03-01,Arkansas,AR,17.6768518518519,54
2015-04-01,Arkansas,AR,9.84444444444444,36
2015-05-01,Arkansas,AR,8.86111111111111,18
2015-06-01,Arkansas,AR,1.37272727272727,11
2015-07-01,Arkansas,AR,3.74571428571429,35
2015-08-01,Arkansas,AR,8.61357142857143,140
2015-09-01,Arkansas,AR,5.59782352941177,170
2015-10-01,Arkansas,AR,10.2726689189189,296
2015-11-01,Arkansas,AR,10.6416666666667,24
2015-12-01,Arkansas,AR,8.35,30
1992-01-01,Arizona,AZ,35.0235294117647,17
1992-02-01,Arizona,AZ,1.185,20
1992-03-01,Arizona,AZ,4.11428571428571,14
1992-04-01,Arizona,AZ,12.4757936507937,252
1992-05-01,Arizona,AZ,7.96947194719472,606
1992-06-01,Arizona,AZ,24.0909035409035,819
1992-07-01,Arizona,AZ,13.6923415265201,773
1992-08-01,Arizona,AZ,2.78425925925926,540
1992-09-01,Arizona,AZ,5.79745762711864,177
1992-10-01,Arizona,AZ,3.54267080745342,161
1992-11-01,Arizona,AZ,4.38655913978495,93
1992-12-01,Arizona,AZ,5.49772727272727,22
1993-01-01,Arizona,AZ,1.88333333333333,6
1993-02-01,Arizona,AZ,0.25625,16
1993-03-01,Arizona,AZ,36.134,50
1993-04-01,Arizona,AZ,43.2761111111111,270
1993-05-01,Arizona,AZ,26.4482888684453,1087
1993-06-01,Arizona,AZ,96.4590441839495,1109
1993-07-01,Arizona,AZ,30.143112244898,784
1993-08-01,Arizona,AZ,30.4749025974026,924
1993-09-01,Arizona,AZ,11.0480097087379,206
1993-10-01,Arizona,AZ,5.30238095238095,105
1993-11-01,Arizona,AZ,19.7839655172414,58
1993-12-01,Arizona,AZ,23.62,24
1994-01-01,Arizona,AZ,14.0037313432836,67
1994-02-01,Arizona,AZ,34.6188571428571,35
1994-03-01,Arizona,AZ,24.6583146067416,89
1994-04-01,Arizona,AZ,36.2542857142857,280
1994-05-01,Arizona,AZ,13.1796394984326,638
1994-06-01,Arizona,AZ,140.542199558986,907
1994-07-01,Arizona,AZ,39.6817775974026,1232
1994-08-01,Arizona,AZ,22.7552906976744,860
1994-09-01,Arizona,AZ,12.04375,232
1994-10-01,Arizona,AZ,19.208064516129,124
1994-11-01,Arizona,AZ,3.6525,40
1994-12-01,Arizona,AZ,2.94,15
1995-01-01,Arizona,AZ,0.217647058823529,17
1995-02-01,Arizona,AZ,0.239130434782609,23
1995-03-01,Arizona,AZ,1.21486486486486,37
1995-04-01,Arizona,AZ,14.3678076923077,260
1995-05-01,Arizona,AZ,17.0179153094463,614
1995-06-01,Arizona,AZ,74.4704155374887,1107
1995-07-01,Arizona,AZ,139.450665301945,977
1995-08-01,Arizona,AZ,27.0575,740
1995-09-01,Arizona,AZ,7.80027624309392,362
1995-10-01,Arizona,AZ,25.0311926605505,218
1995-11-01,Arizona,AZ,2.42191780821918,73
1995-12-01,Arizona,AZ,10.1641891891892,74
1996-01-01,Arizona,AZ,4.62475247524752,101
1996-02-01,Arizona,AZ,2.13833333333333,60
1996-03-01,Arizona,AZ,7.72327464788732,142
1996-04-01,Arizona,AZ,207.868873239437,355
1996-05-01,Arizona,AZ,26.4338120104439,383
1996-06-01,Arizona,AZ,144.195379537954,606
1996-07-01,Arizona,AZ,6.84172093023256,1075
1996-08-01,Arizona,AZ,10.119886914378,619
1996-09-01,Arizona,AZ,1.35046082949309,217
1996-10-01,Arizona,AZ,3.7787610619469,113
1996-11-01,Arizona,AZ,0.667647058823529,51
1996-12-01,Arizona,AZ,0.905128205128205,39
1997-01-01,Arizona,AZ,0.246666666666667,15
1997-02-01,Arizona,AZ,0.538888888888889,18
1997-03-01,Arizona,AZ,4.91489361702128,47
1997-04-01,Arizona,AZ,10.9454545454545,77
1997-05-01,Arizona,AZ,5.07377049180328,488
1997-06-01,Arizona,AZ,3.35968992248062,387
1997-07-01,Arizona,AZ,7.75285935085008,647
1997-08-01,Arizona,AZ,6.77977207977208,351
1997-09-01,Arizona,AZ,5.14230769230769,130
1997-10-01,Arizona,AZ,4.48965517241379,58
1997-11-01,Arizona,AZ,5.78620689655172,29
1997-12-01,Arizona,AZ,0.333333333333333,3
1998-01-01,Arizona,AZ,0.736363636363636,11
1998-02-01,Arizona,AZ,0.228571428571429,7
1998-03-01,Arizona,AZ,0.75,12
1998-04-01,Arizona,AZ,0.47741935483871,93
1998-05-01,Arizona,AZ,3.54140752864157,611
1998-06-01,Arizona,AZ,10.9074127906977,688
1998-07-01,Arizona,AZ,7.85292397660819,684
1998-08-01,Arizona,AZ,29.0610497237569,362
1998-09-01,Arizona,AZ,11.7032967032967,91
1998-10-01,Arizona,AZ,2.54186046511628,86
1998-11-01,Arizona,AZ,21.9095238095238,21
1998-12-01,Arizona,AZ,0.953846153846154,13
1999-01-01,Arizona,AZ,2.33394495412844,109
1999-02-01,Arizona,AZ,1.89444444444444,108
1999-03-01,Arizona,AZ,13.42890625,192
1999-04-01,Arizona,AZ,11.7036885245902,122
1999-05-01,Arizona,AZ,89.3764908256881,436
1999-06-01,Arizona,AZ,36.8852583586626,658
1999-07-01,Arizona,AZ,1.31109813084112,428
1999-08-01,Arizona,AZ,7.86559829059829,234
1999-09-01,Arizona,AZ,13.638961038961,154
1999-10-01,Arizona,AZ,3.93229166666667,96
1999-11-01,Arizona,AZ,6.92981651376147,109
1999-12-01,Arizona,AZ,5.11333333333333,90
2000-01-01,Arizona,AZ,2.22166666666667,90
2000-02-01,Arizona,AZ,11.0352173913043,115
2000-03-01,Arizona,AZ,16.3857843137255,102
2000-04-01,Arizona,AZ,84.4278538812785,219
2000-05-01,Arizona,AZ,82.1632152588556,367
2000-06-01,Arizona,AZ,13.301775147929,676
2000-07-01,Arizona,AZ,35.0542728635682,667
2000-08-01,Arizona,AZ,4.71210526315789,1235
2000-09-01,Arizona,AZ,9.29346846846847,222
2000-10-01,Arizona,AZ,3.34587155963303,109
2000-11-01,Arizona,AZ,8.05192307692308,26
2000-12-01,Arizona,AZ,9.56451612903226,31
2001-01-01,Arizona,AZ,1.19,30
2001-02-01,Arizona,AZ,5.18884615384615,26
2001-03-01,Arizona,AZ,1.42549019607843,51
2001-04-01,Arizona,AZ,3.12722772277228,101
2001-05-01,Arizona,AZ,8.86186813186813,455
2001-06-01,Arizona,AZ,7.29111764705882,850
2001-07-01,Arizona,AZ,16.1043080625752,831
2001-08-01,Arizona,AZ,20.5255,400
2001-09-01,Arizona,AZ,16.4172514619883,171
2001-10-01,Arizona,AZ,1.72631578947368,152
2001-11-01,Arizona,AZ,0.910344827586207,87
2001-12-01,Arizona,AZ,8.9421875,32
2002-01-01,Arizona,AZ,1.41984848484848,66
2002-02-01,Arizona,AZ,83.8102836879433,141
2002-03-01,Arizona,AZ,6.91538461538462,273
2002-04-01,Arizona,AZ,121.197746478873,355
2002-05-01,Arizona,AZ,142.772301136364,352
2002-06-01,Arizona,AZ,1677.8167114094,298
2002-07-01,Arizona,AZ,8.89380952380952,840
2002-08-01,Arizona,AZ,36.2628205128205,351
2002-09-01,Arizona,AZ,11.6210084033613,119
2002-10-01,Arizona,AZ,7.01666666666667,60
2002-11-01,Arizona,AZ,13.141,50
2002-12-01,Arizona,AZ,0.780769230769231,13
2003-01-01,Arizona,AZ,0.997435897435897,39
2003-02-01,Arizona,AZ,1.68409090909091,44
2003-03-01,Arizona,AZ,39.6512195121951,41
2003-04-01,Arizona,AZ,15.6378378378378,111
2003-05-01,Arizona,AZ,14.7005747126437,348
2003-06-01,Arizona,AZ,281.403919821826,449
2003-07-01,Arizona,AZ,49.6218918918919,1036
2003-08-01,Arizona,AZ,2.27601923076923,520
2003-09-01,Arizona,AZ,79.1212903225806,155
2003-10-01,Arizona,AZ,1.44653465346535,101
2003-11-01,Arizona,AZ,0.586486486486486,37
2003-12-01,Arizona,AZ,1.33571428571429,35
2004-01-01,Arizona,AZ,0.3,30
2004-02-01,Arizona,AZ,9.35833333333333,36
2004-03-01,Arizona,AZ,174.558771929825,57
2004-04-01,Arizona,AZ,1.17696078431373,102
2004-05-01,Arizona,AZ,59.7962983425414,362
2004-06-01,Arizona,AZ,279.478748091603,655
2004-07-01,Arizona,AZ,5.37487775061125,818
2004-08-01,Arizona,AZ,17.2990980392157,510
2004-09-01,Arizona,AZ,6.5289156626506,166
2004-10-01,Arizona,AZ,1.63701298701299,77
2004-11-01,Arizona,AZ,0.385,10
2004-12-01,Arizona,AZ,3.81,20
2005-01-01,Arizona,AZ,0.215384615384615,13
2005-02-01,Arizona,AZ,21.7933333333333,15
2005-03-01,Arizona,AZ,2.85891304347826,46
2005-04-01,Arizona,AZ,35.3660759493671,237
2005-05-01,Arizona,AZ,82.8122807017544,684
2005-06-01,Arizona,AZ,623.126908866995,812
2005-07-01,Arizona,AZ,254.017556154537,1113
2005-08-01,Arizona,AZ,50.976442275641,312
2005-09-01,Arizona,AZ,5.17883870967742,155
2005-10-01,Arizona,AZ,274.387657657658,111
2005-11-01,Arizona,AZ,10.473619047619,105
2005-12-01,Arizona,AZ,4.78045977011494,87
2006-01-01,Arizona,AZ,1.83877049180328,122
2006-02-01,Arizona,AZ,61.9936931818182,176
2006-03-01,Arizona,AZ,9.72218045112782,133
2006-04-01,Arizona,AZ,15.3482291666667,192
2006-05-01,Arizona,AZ,22.0251923076923,364
2006-06-01,Arizona,AZ,153.727602108037,759
2006-07-01,Arizona,AZ,32.3736861652739,1077
2006-08-01,Arizona,AZ,11.5351931330472,233
2006-09-01,Arizona,AZ,13.8927868852459,122
2006-10-01,Arizona,AZ,6.37545454545455,55
2006-11-01,Arizona,AZ,3.05833333333333,54
2006-12-01,Arizona,AZ,53.0484375,32
2007-01-01,Arizona,AZ,1.11111111111111,36
2007-02-01,Arizona,AZ,42.2635416666667,48
2007-03-01,Arizona,AZ,16.1548611111111,144
2007-04-01,Arizona,AZ,13.145390070922,141
2007-05-01,Arizona,AZ,31.2031767955801,362
2007-06-01,Arizona,AZ,62.8021791044776,335
2007-07-01,Arizona,AZ,72.6541251448436,863
2007-08-01,Arizona,AZ,1.1121608040201,199
2007-09-01,Arizona,AZ,91.0755813953488,129
2007-10-01,Arizona,AZ,15.3981690140845,71
2007-11-01,Arizona,AZ,9.03532608695652,92
2007-12-01,Arizona,AZ,0.473913043478261,23
2008-01-01,Arizona,AZ,2.72151515151515,33
2008-02-01,Arizona,AZ,111.95175,40
2008-03-01,Arizona,AZ,15.2430120481928,83
2008-04-01,Arizona,AZ,77.6286206896552,174
2008-05-01,Arizona,AZ,34.5921395348837,215
2008-06-01,Arizona,AZ,147.159491916859,433
2008-07-01,Arizona,AZ,16.1284900990099,404
2008-08-01,Arizona,AZ,60.9151583710407,221
2008-09-01,Arizona,AZ,23.5064705882353,102
2008-10-01,Arizona,AZ,6.72454545454545,99
2008-11-01,Arizona,AZ,4.469,80
2008-12-01,Arizona,AZ,1.32214285714286,14
2009-01-01,Arizona,AZ,0.85304347826087,46
2009-02-01,Arizona,AZ,2.2584,50
2009-03-01,Arizona,AZ,223.420825688073,109
2009-04-01,Arizona,AZ,24.9550625,160
2009-05-01,Arizona,AZ,90.1639549839228,311
2009-06-01,Arizona,AZ,115.49815498155,271
2009-07-01,Arizona,AZ,197.601890243902,492
2009-08-01,Arizona,AZ,51.0291369047619,336
2009-09-01,Arizona,AZ,42.5716459627329,322
2009-10-01,Arizona,AZ,42.6175,124
2009-11-01,Arizona,AZ,10.945641025641,78
2009-12-01,Arizona,AZ,0.415588235294118,34
2010-01-01,Arizona,AZ,47.4767857142857,28
2010-02-01,Arizona,AZ,2.945,20
2010-03-01,Arizona,AZ,8.10625,32
2010-04-01,Arizona,AZ,6.68461538461538,78
2010-05-01,Arizona,AZ,32.5852132701422,211
2010-06-01,Arizona,AZ,123.545539358601,343
2010-07-01,Arizona,AZ,25.0888017429194,459
2010-08-01,Arizona,AZ,78.0547101449275,138
2010-09-01,Arizona,AZ,34.9292372881356,118
2010-10-01,Arizona,AZ,6.5641,100
2010-11-01,Arizona,AZ,178.21568627451,51
2010-12-01,Arizona,AZ,3.81538461538462,39
2011-01-01,Arizona,AZ,15.0535714285714,56
2011-02-01,Arizona,AZ,173.443170731707,41
2011-03-01,Arizona,AZ,146.705575221239,113
2011-04-01,Arizona,AZ,100.166690647482,139
2011-05-01,Arizona,AZ,3864.28890410959,219
2011-06-01,Arizona,AZ,233.011534883721,215
2011-07-01,Arizona,AZ,96.1496705426357,516
2011-08-01,Arizona,AZ,134.045072463768,345
2011-09-01,Arizona,AZ,11.2976923076923,169
2011-10-01,Arizona,AZ,77.2558333333333,60
2011-11-01,Arizona,AZ,0.973076923076923,26
2011-12-01,Arizona,AZ,39.1192307692308,13
2012-01-01,Arizona,AZ,2.94,46
2012-02-01,Arizona,AZ,33.052962962963,54
2012-03-01,Arizona,AZ,46.5928125,96
2012-04-01,Arizona,AZ,20.8369343065693,137
2012-05-01,Arizona,AZ,261.979823788546,227
2012-06-01,Arizona,AZ,235.326971608833,317
2012-07-01,Arizona,AZ,130.424382284382,429
2012-08-01,Arizona,AZ,84.8235856573705,251
2012-09-01,Arizona,AZ,95.99,77
2012-10-01,Arizona,AZ,8.89090909090909,55
2012-11-01,Arizona,AZ,7.427,50
2012-12-01,Arizona,AZ,0.404761904761905,21
2013-01-01,Arizona,AZ,1.52111111111111,36
2013-02-01,Arizona,AZ,4.48961538461538,26
2013-03-01,Arizona,AZ,15.712972972973,74
2013-04-01,Arizona,AZ,17.9564827586207,145
2013-05-01,Arizona,AZ,71.6575819672131,244
2013-06-01,Arizona,AZ,179.77748447205,322
2013-07-01,Arizona,AZ,36.8040091116173,439
2013-08-01,Arizona,AZ,30.9606926406926,231
2013-09-01,Arizona,AZ,4.75204545454545,44
2013-10-01,Arizona,AZ,8.45,39
2013-11-01,Arizona,AZ,1.73684210526316,38
2013-12-01,Arizona,AZ,1.06,27
2014-01-01,Arizona,AZ,0.36300518134715,193
2014-02-01,Arizona,AZ,1.10448087431694,183
2014-03-01,Arizona,AZ,1.23211764705882,170
2014-04-01,Arizona,AZ,327.774645669291,254
2014-05-01,Arizona,AZ,107.610288043478,368
2014-06-01,Arizona,AZ,58.7047180722892,415
2014-07-01,Arizona,AZ,80.7715309446254,614
2014-08-01,Arizona,AZ,13.7739130434783,207
2014-09-01,Arizona,AZ,0.196642335766423,137
2014-10-01,Arizona,AZ,0.203196721311475,122
2014-11-01,Arizona,AZ,13.8768656716418,134
2014-12-01,Arizona,AZ,36.1474193548387,31
